79;181;153;236;land;true;jungle;1
80;243;104;156;land;false;urban;1
81;139;234;174;land;true;snowmountain;1
82;202;84;245;land;true;bespinsurface;1
83;44;245;239;land;false;mountain;1
84;243;185;249;land;false;desert;1
85;246;129;170;land;false;plains;1
86;239;136;180;land;false;snowmountain;1
87;253;225;158;land;false;mountain;1
88;243;252;43;land;false;forest;1
89;169;241;242;land;true;snowmountain;1
90;124;134;248;land;false;mountain;1
91;224;176;117;land;true;forest;1
92;227;246;96;land;false;oceanplanet;1
93;219;200;85;land;false;desert;1
94;219;250;89;land;false;desert;1
95;254;182;221;land;false;jungle;1
96;239;194;209;land;false;Mygeeto;1
97;179;124;207;land;false;Felucia;1
98;238;162;135;land;false;urban;1
99;222;240;42;land;false;Umbara;1
100;230;63;209;land;false;snowmountain;1
101;232;100;171;land;false;plains;1
102;147;228;150;land;false;mountain;1
103;157;167;185;land;false;desert;1
104;200;229;228;land;false;mountain;1
105;221;236;225;land;false;mountain;1
106;237;218;49;land;true;forest;1
107;248;194;62;land;false;urban;1
108;242;146;113;land;false;urban;1
109;212;61;232;land;false;Kessel;1
110;235;100;202;land;false;jungle;1
111;220;244;76;land;false;urban;1
112;226;212;108;land;false;jungle;1
113;149;211;158;land;false;desert;1
114;178;116;233;land;false;Felucia;1
115;132;224;222;land;true;plains;1
116;209;199;230;land;false;desert;1
117;238;120;164;land;false;Mygeeto;1
118;198;207;203;land;true;desert;1
119;228;64;211;land;false;plains;1
120;238;204;124;land;false;plains;1
121;140;248;153;land;false;plains;1
122;203;84;252;land;true;Gungan;1
123;200;66;239;land;false;urban;1
124;218;216;96;land;false;desert;1
125;220;208;88;land;false;Cato_Neimodia;1
126;178;185;161;land;false;desert;1
127;233;223;59;land;true;plains;1
128;250;131;139;land;false;plains;1
129;216;132;200;land;false;mountain;1
130;221;132;251;land;false;plains;1
131;232;250;182;land;true;desert;1
132;158;241;204;land;false;desert;1
133;247;219;117;land;true;marsh;1
134;245;11;251;land;true;Felucia;1
135;226;207;100;land;false;mountain;1
136;241;184;237;land;false;marsh;1
137;123;192;204;land;false;desert;1
138;150;125;231;land;true;plains;1
139;218;117;243;land;false;plains;1
140;150;180;212;land;false;Cato_Neimodia;1
141;212;186;114;land;false;plains;1
142;107;211;215;land;false;Kessel;1
143;92;244;166;land;false;urban;1
144;125;222;159;land;false;plains;1
145;233;188;196;land;false;mountain;1
146;239;183;249;land;false;mountain;1
147;192;129;233;land;true;jungle;1
148;151;177;196;land;true;Umbara;1
149;235;60;252;land;false;urban;1
150;123;188;210;land;false;plains;1
151;172;242;206;land;false;Nal_Hutta;1
152;209;133;167;land;true;desert;1
153;205;71;253;land;false;desert;1
154;253;118;151;land;false;plains;1
155;246;89;248;land;false;Nal_Hutta;1
156;177;122;208;land;true;bespinsurface;1
157;202;109;242;land;false;plains;1
158;202;190;208;land;false;Kessel;1
159;237;207;240;land;false;forest;1
160;163;143;246;land;false;plains;1
161;252;223;52;land;false;urban;1
162;158;221;234;land;false;mountain;1
163;229;119;208;land;true;desert;1
164;171;225;218;land;true;plains;1
165;219;206;85;land;true;plains;1
166;173;231;219;land;true;Mustafar;1
167;223;119;186;land;false;Cato_Neimodia;1
168;177;200;191;land;false;mountain;1
169;248;116;159;land;false;forest;1
170;244;114;229;land;false;Felucia;1
171;188;249;221;land;false;oceanplanet;1
172;150;205;174;land;true;Nal_Hutta;1
173;221;177;205;land;false;desert;1
174;140;183;242;land;false;urban;1
175;217;56;241;land;false;Nal_Hutta;1
176;246;250;208;land;false;plains;1
177;79;243;241;land;false;plains;1
178;254;158;91;land;false;Mustafar;1
179;223;237;104;land;false;desert;1
180;251;204;101;land;true;bespinsurface;1
181;114;230;160;land;false;desert;1
182;237;204;63;land;true;plains;1
183;213;158;181;land;false;mountain;1
184;191;249;153;land;true;Umbara;1
185;162;143;242;land;false;urban;1
186;219;132;208;land;false;jungle;1
187;163;228;246;land;false;Felucia;1
188;240;189;101;land;false;marsh;1
189;88;236;245;land;false;jungle;1
190;212;205;87;land;false;forest;1
191;204;215;134;land;false;plains;1
192;243;216;74;land;false;marsh;1
193;213;112;214;land;false;desert;1
194;171;156;177;land;false;urban;1
195;231;174;198;land;false;snowmountain;1
196;222;249;72;land;false;Cato_Neimodia;1
197;177;175;174;land;false;Umbara;1
198;177;194;199;land;false;forest;1
199;176;215;179;land;false;marsh;1
200;218;187;240;land;false;marsh;1
201;215;207;138;land;true;forest;1
202;208;232;197;land;false;mountain;1
203;180;197;218;land;true;plains;1
204;200;219;219;land;true;mountain;1
205;106;196;202;land;true;marsh;1
206;88;207;212;land;false;bespinsurface;1
207;137;211;253;land;false;snowmountain;1
208;186;253;70;land;false;oceanplanet;1
209;242;139;167;land;false;plains;1
210;98;233;224;land;false;jungle;1
211;153;222;220;land;false;plains;1
212;236;241;86;land;false;plains;1
213;234;152;159;land;false;marsh;1
214;208;197;159;land;false;mountain;1
215;199;181;222;land;false;urban;1
216;230;176;214;land;false;bespinsurface;1
217;231;159;199;land;false;desert;1
218;50;253;229;land;false;Dathomir;1
219;109;243;248;land;false;urban;1
220;75;216;246;land;false;Cato_Neimodia;1
221;173;213;203;land;false;plains;1
222;85;232;234;land;false;mountain;1
223;250;245;213;land;false;Sullust;1
224;147;241;214;land;false;forest;1
225;148;223;157;land;true;Umbara;1
226;245;140;244;land;false;forest;1
227;185;147;221;land;false;forest;1
228;126;213;237;land;true;mountain;1
229;252;251;28;land;false;forest;1
230;224;245;159;land;false;desert;1
231;180;216;246;land;false;desert;1
232;252;245;25;land;false;urban;1
233;187;214;140;land;false;mountain;1
234;215;208;236;land;false;plains;1
235;244;199;82;land;false;forest;1
236;251;210;171;land;false;urban;1
237;112;199;236;land;false;plains;1
238;147;197;224;land;true;Felucia;1
239;211;129;219;land;true;Cato_Neimodia;1
240;210;224;113;land;true;plains;1
241;227;213;117;land;false;mountain;1
242;88;250;248;land;false;plains;1
243;246;198;138;land;false;plains;1
244;173;201;132;land;false;forest;1
245;239;252;17;land;false;plains;1
246;171;244;183;land;false;plains;1
247;152;179;240;land;false;plains;1
248;207;114;185;land;false;mountain;1
249;102;235;234;land;true;desert;1
250;228;183;246;land;false;desert;1
251;236;169;98;land;false;Cato_Neimodia;1
252;169;172;237;land;false;urban;1
253;207;151;200;land;true;jungle;1
254;80;228;223;land;false;desert;1
255;221;157;200;land;false;urban;1
256;105;155;250;land;false;urban;1
257;175;227;105;land;false;oceanplanet;1
258;182;193;188;land;false;plains;1
259;222;152;185;land;true;forest;1
260;193;215;107;land;false;marsh;1
261;224;225;171;land;false;mountain;1
262;216;244;122;land;false;jungle;1
263;186;117;244;land;true;geonosis;1
264;209;222;98;land;false;Mustafar;1
265;237;204;231;land;false;jungle;1
266;73;243;222;land;false;mountain;1
267;203;80;238;land;false;forest;1
268;166;249;158;land;true;Sullust;1
269;254;27;224;land;true;Christophsis;1
270;146;117;243;land;false;jungle;1
271;78;242;192;land;false;Dathomir;1
272;187;159;240;land;true;jungle;1
273;238;223;194;land;false;mountain;1
274;231;254;197;land;false;plains;1
275;87;242;237;land;false;desert;1
276;210;201;114;land;false;urban;1
277;175;232;225;land;false;forest;1
278;196;244;241;land;false;jungle;1
279;134;184;209;land;false;forest;1
280;244;234;114;land;false;desert;1
281;199;96;229;land;false;plains;1
282;114;176;237;land;true;desert;1
283;241;140;146;land;false;Mygeeto;1
284;252;197;235;land;true;desert;1
285;253;200;217;land;false;jungle;1
286;156;137;224;land;false;plains;1
287;171;202;134;land;false;plains;1
288;158;228;190;land;false;urban;1
289;204;248;114;land;false;jungle;1
290;139;248;162;land;true;jungle;1
291;242;239;111;land;false;Felucia;1
292;202;245;253;land;false;jungle;1
293;212;184;193;land;true;plains;1
294;219;92;232;land;false;Kessel;1
295;245;249;115;land;false;Christophsis;1
296;238;224;220;land;false;mountain;1
297;159;220;161;land;true;plains;1
298;211;106;200;land;false;snowmountain;1
299;192;236;183;land;true;plains;1
300;253;179;111;land;false;Cato_Neimodia;1
301;228;164;121;land;false;jungle;1
302;226;39;246;land;false;Felucia;1
303;253;205;169;land;false;plains;1
304;248;78;241;land;false;forest;1
305;210;245;237;land;false;marsh;1
306;254;206;245;land;true;marsh;1
307;227;120;213;land;true;jungle;1
308;163;179;231;land;false;marsh;1
309;176;231;236;land;false;hills;1
310;223;155;154;land;false;mountain;1
311;180;209;166;land;false;jungle;1
312;204;178;181;land;false;marsh;1
313;188;125;211;land;false;mountain;1
314;215;115;221;land;false;snowmountain;1
315;158;218;134;land;false;hills;1
316;242;247;224;land;true;plains;1
317;219;141;176;land;false;Nal_Hutta;1
318;165;212;165;land;true;plains;1
319;167;252;159;land;false;urban;1
320;224;69;251;land;true;Sullust;1
321;244;29;243;land;false;hills;1
322;165;241;133;land;false;snowmountain;1
323;207;156;146;land;false;Dathomir;1
324;221;154;177;land;false;mountain;1
325;189;198;142;land;false;hills;1
326;215;233;97;land;false;bespinsurface;1
327;204;148;164;land;true;marsh;1
328;0;251;252;land;true;desert;1
329;226;178;249;land;false;jungle;1
330;228;106;227;land;false;urban;1
331;199;235;70;land;false;plains;1
332;224;30;248;land;true;plains;1
333;200;121;221;land;false;snowmountain;1
334;156;196;155;land;false;marsh;1
335;248;239;57;land;false;jungle;1
336;240;157;106;land;false;plains;1
337;225;192;101;land;false;desert;1
338;200;231;126;land;false;marsh;1
339;252;254;229;land;false;Felucia;1
340;165;204;239;land;false;forest;1
341;213;245;66;land;false;urban;1
342;244;65;210;land;false;urban;1
343;254;205;121;land;false;plains;1
344;191;208;223;land;false;desert;1
345;216;221;123;land;false;desert;1
346;146;232;163;land;false;plains;1
347;121;237;223;land;false;mountain;1
348;199;225;240;land;true;desert;1
349;196;137;223;land;false;jungle;1
350;172;220;219;land;false;plains;1
351;180;202;233;land;false;jungle;1
352;196;233;82;land;true;oceanplanet;1
353;240;141;245;land;false;desert;1
354;121;254;154;land;false;desert;1
355;173;218;226;land;true;snowmountain;1
356;181;233;194;land;false;mountain;1
357;116;145;254;land;true;hills;1
358;177;206;206;land;true;plains;1
359;237;224;161;land;false;Umbara;1
360;127;252;128;land;false;jungle;1
361;196;218;178;land;false;desert;1
362;219;168;148;land;false;snowmountain;1
363;224;213;113;land;true;Dathomir;1
364;241;90;222;land;false;desert;1
365;207;237;72;land;false;Kessel;1
366;88;236;230;land;true;oceanplanet;1
367;181;221;254;land;false;urban;1
368;94;227;221;land;false;plains;1
369;242;238;235;land;false;desert;1
370;164;191;230;land;false;urban;1
371;169;254;185;land;true;plains;1
372;249;241;35;land;true;urban;1
373;231;94;225;land;false;mountain;1
374;240;60;234;land;false;forest;1
375;152;229;141;land;false;forest;1
376;153;253;219;land;false;plains;1
377;245;217;229;land;true;urban;1
378;119;174;253;land;false;urban;1
379;218;53;240;land;false;urban;1
380;161;254;209;land;false;mountain;1
381;149;245;158;land;false;plains;1
382;188;211;202;land;false;urban;1
383;241;109;194;land;false;mountain;1
384;253;192;87;land;true;desert;1
385;134;202;188;land;false;marsh;1
386;110;223;187;land;false;desert;1
387;232;161;156;land;false;plains;1
388;154;220;213;land;false;forest;1
389;61;238;209;land;false;forest;1
390;158;243;132;land;false;urban;1
391;227;128;165;land;false;desert;1
392;152;225;213;land;false;forest;1
393;128;184;229;land;true;jungle;1
394;219;188;180;land;false;plains;1
395;246;236;163;land;false;urban;1
396;143;244;200;land;false;Dathomir;1
397;112;223;226;land;false;snowmountain;1
398;132;246;165;land;false;jungle;1
399;194;165;218;land;false;desert;1
400;220;196;159;land;false;urban;1
401;199;179;197;land;false;urban;1
402;81;223;197;land;false;urban;1
403;200;196;161;land;false;desert;1
404;119;251;201;land;false;urban;1
405;142;124;248;land;false;plains;1
406;180;194;158;land;true;desert;1
407;66;230;212;land;false;urban;1
408;198;230;143;land;true;plains;1
409;130;244;187;land;false;oceanplanet;1
410;240;232;79;land;false;marsh;1
411;248;108;200;land;false;urban;1
412;240;239;187;land;false;forest;1
413;245;189;122;land;false;forest;1
414;142;224;237;land;false;Gungan;1
415;194;252;140;land;false;oceanplanet;1
416;73;189;246;land;false;plains;1
417;232;217;68;land;false;forest;1
418;230;173;153;land;false;forest;1
419;56;251;218;land;false;urban;1
420;194;228;137;land;true;plains;1
421;217;149;192;land;false;Nal_Hutta;1
422;204;171;244;land;false;hills;1
423;180;177;148;land;true;forest;1
424;166;133;249;land;false;urban;1
425;190;214;147;land;true;Kessel;1
426;141;254;233;land;false;mountain;1
427;195;240;250;land;false;forest;1
428;243;138;212;land;false;hills;1
429;180;193;230;land;false;forest;1
430;225;239;246;land;false;mountain;1
431;194;249;170;land;false;urban;1
432;232;202;239;land;true;plains;1
433;254;98;220;land;true;mountain;1
434;191;65;247;land;false;hills;1
435;185;122;224;land;false;forest;1
436;230;168;201;land;false;mountain;1
437;55;214;238;land;false;forest;1
438;197;243;233;land;false;urban;1
439;148;251;149;land;false;bespinsurface;1
440;147;205;195;land;true;Umbara;1
441;235;234;254;land;false;urban;1
442;196;132;213;land;false;urban;1
443;172;127;238;land;false;Mygeeto;1
444;209;101;231;land;false;Mygeeto;1
445;252;68;187;land;true;plains;1
446;244;168;136;land;false;desert;1
447;209;143;245;land;false;desert;1
448;80;206;234;land;false;mountain;1
449;198;157;152;land;true;plains;1
450;144;233;181;land;true;marsh;1
451;239;93;220;land;false;plains;1
452;187;227;191;land;false;Dathomir;1
453;215;129;205;land;false;Nal_Hutta;1
454;162;254;116;land;false;forest;1
455;92;236;184;land;false;Dathomir;1
456;182;213;187;land;false;Cloudcity;1
457;246;200;173;land;false;plains;1
458;201;183;126;land;false;desert;1
459;142;182;179;land;false;hills;1
460;239;196;222;land;false;forest;1
461;206;230;87;land;false;desert;1
462;185;221;252;land;true;plains;1
463;166;233;165;land;true;jungle;1
464;251;249;11;land;false;forest;1
465;215;246;251;land;false;marsh;1
466;223;94;247;land;true;oceanplanet;1
467;236;132;183;land;false;Umbara;1
468;228;136;232;land;false;oceanplanet;1
469;146;192;230;land;false;snowmountain;1
470;144;203;194;land;false;desert;1
471;163;245;150;land;false;mountain;1
472;164;116;233;land;true;oceanplanet;1
473;235;162;150;land;true;forest;1
474;249;214;180;land;false;plains;1
475;246;249;225;land;false;jungle;1
476;210;212;178;land;true;Mustafar;1
477;215;91;246;land;false;forest;1
478;84;175;242;land;true;Christophsis;1
479;222;223;101;land;false;Mustafar;1
480;186;218;253;land;true;oceanplanet;1
481;125;205;199;land;false;mountain;1
482;221;212;198;land;false;hills;1
483;217;214;187;land;true;Christophsis;1
484;219;236;48;land;false;oceanplanet;1
485;253;229;224;land;false;Christophsis;1
486;137;204;212;land;true;forest;1
487;220;213;105;land;false;oceanplanet;1
488;42;249;211;land;false;desert;1
489;243;188;186;land;true;marsh;1
490;239;248;164;land;false;Mygeeto;1
491;174;242;126;land;false;urban;1
492;139;173;208;land;false;plains;1
493;239;213;236;land;false;desert;1
494;213;209;173;land;false;plains;1
495;183;125;225;land;false;plains;1
496;161;246;248;land;false;jungle;1
497;189;232;131;land;true;plains;1
498;234;80;253;land;false;oceanplanet;1
499;163;244;226;land;false;snowmountain;1
500;234;190;95;land;true;plains;1
501;147;250;164;land;false;marsh;1
502;171;238;123;land;false;desert;1
503;110;222;195;land;false;desert;1
504;173;179;161;land;false;jungle;1
505;253;141;245;land;true;Cato_Neimodia;1
506;234;247;245;land;false;forest;1
507;198;209;213;land;false;urban;1
508;241;52;212;land;false;jungle;1
509;101;253;188;land;false;plains;1
510;75;227;224;land;false;mountain;1
511;126;231;231;land;false;desert;1
512;241;207;244;land;false;jungle;1
513;233;73;244;land;false;Felucia;1
514;176;222;214;land;false;urban;1
515;215;130;166;land;false;desert;1
516;187;204;192;land;true;oceanplanet;1
517;146;195;212;land;true;plains;1
518;238;163;170;land;true;plains;1
519;184;147;220;land;false;forest;1
520;254;237;49;land;true;jungle;1
521;114;244;214;land;true;marsh;1
522;191;215;216;land;false;snowmountain;1
523;217;169;235;land;true;plains;1
524;237;193;82;land;false;desert;1
525;247;69;208;land;false;urban;1
526;189;131;226;land;false;desert;1
527;111;227;191;land;false;plains;1
528;190;163;249;land;false;urban;1
529;138;231;189;land;false;plains;1
530;249;123;172;land;false;desert;1
531;253;198;121;land;false;marsh;1
532;252;167;213;land;false;urban;1
533;141;203;176;land;true;Felucia;1
534;246;226;236;land;false;desert;1
535;152;148;215;land;false;Felucia;1
536;215;184;196;land;false;jungle;1
537;237;133;148;land;false;Kessel;1
538;228;168;107;land;true;snowmountain;1
539;200;75;246;land;false;oceanplanet;1
540;137;149;247;land;false;mountain;1
541;224;139;147;land;true;desert;1
542;214;98;232;land;false;marsh;1
543;185;181;208;land;false;Kessel;1
544;45;236;232;land;true;plains;1
545;245;203;206;land;false;jungle;1
546;205;157;159;land;true;plains;1
547;177;247;197;land;false;forest;1
548;191;253;203;land;false;marsh;1
549;214;159;153;land;true;forest;1
550;164;196;202;land;false;mountain;1
551;242;133;199;land;false;forest;1
552;205;168;141;land;false;urban;1
553;238;219;213;land;false;forest;1
554;232;228;66;land;false;Sullust;1
555;69;209;229;land;true;marsh;1
556;217;168;184;land;false;plains;1
557;77;246;206;land;false;plains;1
558;197;127;248;land;false;forest;1
559;169;137;219;land;true;snowmountain;1
560;197;246;191;land;false;marsh;1
561;64;188;254;land;false;snowmountain;1
562;212;193;112;land;true;mountain;1
563;173;159;182;land;false;plains;1
564;230;191;128;land;false;plains;1
565;253;223;98;land;false;urban;1
566;175;117;248;land;false;oceanplanet;1
567;166;244;122;land;false;Dathomir;1
568;243;183;142;land;false;urban;1
569;190;200;151;land;true;plains;1
570;186;249;179;land;true;desert;1
571;172;235;206;land;false;forest;1
572;163;244;235;land;false;mountain;1
573;119;199;251;land;true;plains;1
574;226;70;230;land;true;oceanplanet;1
575;217;105;245;land;true;urban;1
576;137;245;246;land;false;jungle;1
577;158;129;254;land;false;urban;1
578;211;78;213;land;true;urban;1
579;251;111;246;land;false;mountain;1
580;175;172;200;land;false;desert;1
581;245;217;227;land;false;urban;1
582;214;192;241;land;false;mountain;1
583;251;111;162;land;true;hills;1
584;221;190;201;land;false;mountain;1
585;156;239;226;land;false;desert;1
586;143;251;250;land;false;forest;1
587;218;185;227;land;false;jungle;1
588;226;238;228;land;false;desert;1
589;227;167;186;land;false;forest;1
590;91;239;193;land;false;hills;1
591;105;224;174;land;true;jungle;1
592;232;220;149;land;false;snowmountain;1
593;165;241;163;land;true;oceanplanet;1
594;226;250;54;land;true;Umbara;1
595;246;148;142;land;false;desert;1
596;108;232;194;land;true;hills;1
597;129;180;210;land;false;jungle;1
598;228;108;253;land;false;Kessel;1
599;209;111;189;land;false;marsh;1
600;197;197;146;land;false;jungle;1
601;152;153;240;land;false;desert;1
602;118;251;202;land;false;plains;1
603;146;166;189;land;false;plains;1
604;241;233;175;land;false;desert;1
605;185;195;182;land;false;desert;1
606;242;186;248;land;false;desert;1
607;152;251;239;land;false;forest;1
608;197;232;187;land;true;jungle;1
609;203;221;131;land;false;forest;1
610;119;253;177;land;false;urban;1
611;198;200;155;land;false;forest;1
612;235;90;246;land;false;forest;1
613;208;230;139;land;false;marsh;1
614;242;80;208;land;true;plains;1
615;197;94;254;land;false;Kessel;1
616;134;226;174;land;true;plains;1
617;179;197;237;land;false;oceanplanet;1
618;223;237;76;land;true;hills;1
619;53;245;242;land;false;forest;1
620;183;191;229;land;false;Kessel;1
621;208;72;249;land;true;plains;1
622;212;247;82;land;false;urban;1
623;97;235;246;land;false;plains;1
624;220;233;72;land;false;plains;1
625;100;183;240;land;false;jungle;1
626;159;228;175;land;true;Sullust;1
627;157;218;248;land;false;desert;1
628;237;238;169;land;false;hills;1
629;151;110;254;land;true;plains;1
630;205;86;225;land;false;forest;1
631;101;203;247;land;false;urban;1
632;248;164;180;land;true;snowmountain;1
633;231;101;199;land;false;hills;1
634;249;160;162;land;false;Dathomir;1
635;237;77;254;land;false;jungle;1
636;104;198;239;land;false;plains;1
637;210;213;174;land;true;Kessel;1
638;129;146;245;land;false;Christophsis;1
639;214;239;69;land;false;Kessel;1
640;253;207;160;land;false;forest;1
641;198;176;128;land;false;oceanplanet;1
642;249;167;120;land;false;mountain;1
643;227;218;157;land;false;plains;1
644;162;207;246;land;false;Felucia;1
645;152;171;242;land;false;mountain;1
646;218;252;207;land;false;urban;1
647;205;214;83;land;false;desert;1
648;165;238;186;land;false;plains;1
649;223;89;245;land;false;jungle;1
650;172;206;184;land;false;forest;1
651;150;218;210;land;true;mountain;1
652;179;96;237;land;true;desert;1
653;161;132;249;land;false;Christophsis;1
654;155;103;245;land;true;marsh;1
655;170;232;154;land;false;forest;1
656;116;169;239;land;false;snowmountain;1
657;229;196;204;land;false;mountain;1
658;99;186;240;land;false;plains;1
659;171;217;254;land;false;snowmountain;1
660;193;170;210;land;false;mountain;1
661;236;69;227;land;false;desert;1
662;60;219;228;land;false;urban;1
663;184;109;219;land;false;Nal_Hutta;1
664;173;185;160;land;false;jungle;1
665;210;167;142;land;false;jungle;1
666;229;120;176;land;false;mountain;1
667;130;180;249;land;true;snowmountain;1
668;235;224;245;land;false;plains;1
669;123;240;236;land;false;plains;1
670;206;177;132;land;false;mountain;1
671;150;213;230;land;true;plains;1
672;250;203;126;land;false;mountain;1
673;244;237;75;land;false;Kessel;1
674;171;180;159;land;false;forest;1
675;207;206;169;land;false;mountain;1
676;129;241;163;land;true;oceanplanet;1
677;142;151;217;land;false;marsh;1
678;124;232;219;land;true;marsh;1
679;221;168;201;land;false;Dathomir;1
680;248;115;205;land;false;plains;1
681;122;175;206;land;false;plains;1
682;202;179;150;land;false;plains;1
683;112;223;218;land;false;jungle;1
684;101;232;233;land;false;forest;1
685;154;247;213;land;false;jungle;1
686;244;181;94;land;false;Nal_Hutta;1
687;235;243;83;land;false;forest;1
688;228;194;141;land;false;plains;1
689;238;192;127;land;false;mountain;1
690;131;232;251;land;true;forest;1
691;187;144;197;land;false;urban;1
692;190;147;172;land;false;marsh;1
693;110;188;221;land;false;desert;1
694;186;242;126;land;false;Sullust;1
695;203;177;150;land;false;mountain;1
696;110;231;209;land;true;bespinsurface;1
697;181;125;199;land;true;forest;1
698;250;145;127;land;false;desert;1
699;207;231;111;land;false;urban;1
700;223;118;229;land;true;forest;1
701;105;212;234;land;false;desert;1
702;158;245;140;land;false;mountain;1
703;169;212;243;land;false;geonosis;1
704;223;166;182;land;false;plains;1
705;201;175;239;land;false;marsh;1
706;206;173;177;land;false;plains;1
707;164;248;254;land;false;urban;1
708;190;235;180;land;true;jungle;1
709;100;238;218;land;true;mountain;1
710;178;177;195;land;false;marsh;1
711;249;177;184;land;false;desert;1
712;226;248;126;land;true;plains;1
713;118;248;150;land;true;jungle;1
714;245;139;218;land;false;forest;1
715;190;193;154;land;false;Gungan;1
716;173;226;142;land;false;plains;1
717;98;232;228;land;false;urban;1
718;168;169;244;land;false;desert;1
719;245;241;46;land;false;oceanplanet;1
720;227;207;237;land;false;forest;1
721;92;196;218;land;false;mountain;1
722;252;248;177;land;false;Mustafar;1
723;225;234;139;land;false;urban;1
724;188;208;249;land;true;Dathomir;1
725;205;91;238;land;false;jungle;1
726;216;239;122;land;false;urban;1
727;244;203;57;land;false;mountain;1
728;171;211;171;land;false;desert;1
729;69;219;237;land;true;Sullust;1
730;78;250;222;land;false;desert;1
731;253;253;54;land;false;mountain;1
732;100;250;245;land;false;Mygeeto;1
733;199;218;203;land;false;plains;1
734;99;209;253;land;false;forest;1
735;198;89;222;land;false;forest;1
736;156;242;146;land;false;jungle;1
737;128;197;222;land;false;oceanplanet;1
738;246;83;211;land;false;urban;1
739;189;171;173;land;false;Umbara;1
740;238;64;253;land;true;jungle;1
741;254;242;22;land;false;mountain;1
742;241;246;82;land;false;jungle;1
743;237;86;185;land;false;mountain;1
744;251;180;119;land;false;mountain;1
745;156;245;107;land;false;plains;1
746;226;192;127;land;false;desert;1
747;169;246;116;land;true;Mygeeto;1
748;220;187;144;land;true;desert;1
749;208;174;170;land;false;Nal_Hutta;1
750;206;253;160;land;false;Nal_Hutta;1
751;170;156;239;land;false;Mustafar;1
752;144;195;230;land;false;forest;1
753;251;225;234;land;true;jungle;1
754;254;239;158;land;true;plains;1
755;119;202;219;land;false;Dathomir;1
756;30;243;240;land;false;mountain;1
757;158;163;182;land;false;urban;1
758;206;238;77;land;false;Umbara;1
759;199;129;228;land;false;bespinsurface;1
760;134;243;160;land;false;Dathomir;1
761;219;102;203;land;false;mountain;1
762;164;248;186;land;false;snowmountain;1
763;235;247;30;land;true;forest;1
764;49;253;205;land;false;forest;1
765;193;201;141;land;true;jungle;1
766;219;211;104;land;true;plains;1
767;241;191;250;land;false;desert;1
768;247;108;248;land;true;desert;1
769;229;212;229;land;false;geonosis;1
770;111;209;231;land;false;Mygeeto;1
771;229;171;172;land;true;Nal_Hutta;1
772;139;238;238;land;false;jungle;1
773;131;232;173;land;true;jungle;1
774;250;143;196;land;false;mountain;1
775;235;155;185;land;true;Christophsis;1
