2;anti_air_building;2613.00;12.35;3718.00;0.11;0
2;synthetic_refinery;2593.00;17.40;3704.00;2.78;0
2;fuel_silo;2561.00;9.60;3721.00;5.44;0
2;radar_station;2582.00;16.48;3709.00;2.84;0
3;arms_factory;2967.00;17.00;3626.00;5.13;0
3;arms_factory;2963.00;11.20;3639.00;1.52;0
3;arms_factory;2974.00;14.65;3632.00;4.54;0
3;arms_factory;2958.00;15.05;3629.00;5.74;0
3;arms_factory;2940.00;13.50;3632.00;3.58;0
3;arms_factory;2968.00;13.00;3635.00;5.14;0
3;industrial_complex;2954.00;14.05;3631.00;1.52;0
3;industrial_complex;2937.00;12.03;3634.00;4.19;0
3;industrial_complex;2957.00;15.30;3628.00;2.03;0
3;industrial_complex;2958.00;14.10;3632.00;5.05;0
3;industrial_complex;2943.00;11.57;3635.00;6.25;0
3;industrial_complex;2984.00;18.77;3618.00;4.09;0
3;air_base;2962.00;13.65;3633.00;0.47;0
3;naval_base;2963.00;9.50;3647.00;-3.14;12071
3;naval_base;2935.00;9.50;3641.00;-2.50;12071
3;naval_base;2989.00;9.50;3643.00;-3.34;12071
3;naval_base;2978.00;9.50;3646.00;-3.61;12071
3;naval_base;2953.00;9.50;3646.00;-2.90;12071
3;bunker;2954.00;16.55;3621.00;5.81;0
3;bunker;2945.00;12.38;3634.00;2.54;0
3;bunker;2972.00;10.20;3641.00;5.21;0
3;bunker;2970.00;18.50;3622.00;1.59;0
3;bunker;2979.00;18.90;3625.00;4.25;0
3;bunker;2956.00;9.50;3643.00;0.99;0
3;bunker;2973.00;14.20;3633.00;3.66;0
3;bunker;2987.00;18.50;3621.00;0.04;0
3;bunker;2959.00;15.30;3628.00;2.70;0
3;bunker;2963.00;9.50;3644.00;5.72;0
3;bunker;2934.00;14.18;3630.00;0.64;0
3;bunker;2980.00;12.00;3637.00;4.76;0
3;bunker;2945.00;13.28;3632.00;2.61;0
3;bunker;2984.00;18.05;3611.00;2.71;0
3;bunker;2972.00;18.55;3618.00;0.55;0
3;coastal_bunker;2991.00;9.50;3643.00;-3.34;0
3;coastal_bunker;2968.00;9.50;3647.00;-3.61;0
3;coastal_bunker;2939.00;9.50;3642.00;-2.50;0
3;coastal_bunker;2955.00;9.50;3646.00;-2.90;0
3;coastal_bunker;2958.00;9.50;3646.00;-3.14;0
3;dockyard;2990.00;9.50;3643.00;-3.34;0
3;anti_air_building;2971.00;17.55;3627.00;5.88;0
3;anti_air_building;2985.00;18.50;3618.00;2.26;0
3;anti_air_building;2962.00;17.43;3618.00;0.11;0
3;synthetic_refinery;2967.00;15.80;3629.00;1.67;0
3;fuel_silo;2987.00;18.50;3620.00;5.79;0
3;radar_station;2961.00;15.55;3627.00;1.43;0
4;arms_factory;2228.00;12.75;3566.00;4.54;0
4;arms_factory;2203.00;12.88;3569.00;5.74;0
4;arms_factory;2205.00;17.55;3562.00;3.58;0
4;arms_factory;2236.00;12.40;3558.00;5.14;0
4;arms_factory;2201.00;19.50;3557.00;1.52;0
4;arms_factory;2222.00;10.75;3572.00;4.19;0
4;industrial_complex;2230.00;10.38;3571.00;2.03;0
4;industrial_complex;2201.00;15.23;3565.00;5.05;0
4;industrial_complex;2235.00;11.43;3564.00;6.25;0
4;industrial_complex;2207.00;22.10;3551.00;4.09;0
4;industrial_complex;2185.00;15.80;3558.00;0.47;0
4;industrial_complex;2194.00;12.00;3568.00;2.04;0
4;air_base;2202.00;17.77;3561.00;4.70;0
4;naval_base;2221.00;9.50;3576.00;-3.46;12066
4;naval_base;2184.00;9.50;3570.00;-3.14;12066
4;naval_base;2196.00;9.50;3573.00;-2.82;12066
4;naval_base;2231.00;9.50;3574.00;-3.93;12066
4;naval_base;2237.00;9.50;3573.00;-3.25;12066
4;naval_base;2212.00;9.50;3576.00;-3.14;12066
4;bunker;2184.00;16.48;3556.00;1.59;0
4;bunker;2185.00;11.60;3565.00;4.25;0
4;bunker;2208.00;22.70;3548.00;0.99;0
4;bunker;2200.00;22.50;3547.00;3.66;0
4;bunker;2209.00;11.82;3571.00;0.04;0
4;bunker;2193.00;14.38;3564.00;2.70;0
4;bunker;2218.00;20.00;3548.00;5.72;0
4;bunker;2224.00;16.15;3557.00;0.64;0
4;bunker;2234.00;12.05;3561.00;4.76;0
4;bunker;2219.00;11.78;3571.00;2.61;0
4;bunker;2197.00;21.15;3551.00;2.71;0
4;bunker;2210.00;18.55;3560.00;0.55;0
4;bunker;2211.00;16.45;3564.00;3.21;0
4;bunker;2199.00;9.50;3573.00;4.77;0
4;bunker;2225.00;11.07;3571.00;1.16;0
4;bunker;2220.00;15.63;3564.00;5.28;0
4;coastal_bunker;2197.00;9.50;3573.00;-2.82;0
4;coastal_bunker;2227.00;9.50;3575.00;-3.93;0
4;coastal_bunker;2211.00;9.50;3576.00;-3.14;0
4;coastal_bunker;2190.00;9.50;3572.00;-3.14;0
4;coastal_bunker;2213.00;9.50;3576.00;-3.46;0
4;coastal_bunker;2235.00;9.50;3573.00;-3.25;0
4;dockyard;2187.00;9.50;3571.00;-3.14;0
4;anti_air_building;2210.00;22.68;3547.00;0.71;0
4;anti_air_building;2196.00;22.75;3541.00;4.83;0
4;anti_air_building;2188.00;17.45;3556.00;0.11;0
4;synthetic_refinery;2228.00;9.50;3574.00;2.78;0
4;fuel_silo;2218.00;20.73;3544.00;5.44;0
4;radar_station;2212.00;19.55;3557.00;2.84;0
5;arms_factory;1975.00;12.90;3458.00;3.58;0
5;arms_factory;1994.00;9.50;3461.00;5.14;0
5;arms_factory;1960.00;18.25;3453.00;1.52;0
5;arms_factory;1949.00;19.85;3437.00;4.19;0
5;arms_factory;1977.00;9.80;3463.00;2.03;0
5;arms_factory;1963.00;21.10;3447.00;5.05;0
5;industrial_complex;1984.00;16.25;3451.00;6.25;0
5;industrial_complex;1957.00;20.55;3432.00;4.09;0
5;industrial_complex;1928.00;15.63;3445.00;0.47;0
5;industrial_complex;1966.00;21.68;3443.00;2.04;0
5;industrial_complex;1985.00;12.98;3456.00;4.70;0
5;industrial_complex;1951.00;18.52;3452.00;2.54;0
5;air_base;1968.00;19.45;3433.00;3.74;0
5;naval_base;1945.00;9.50;3466.00;-3.14;12065
5;naval_base;1930.00;9.50;3461.00;-3.14;12065
5;naval_base;1971.00;9.50;3469.00;-2.76;12065
5;naval_base;1957.00;9.50;3469.00;-2.90;12065
5;naval_base;1996.00;9.50;3463.00;-3.93;12065
5;naval_base;1981.00;9.50;3467.00;-3.14;12065
5;bunker;1942.00;20.55;3444.00;0.99;0
5;bunker;1966.00;21.50;3446.00;3.66;0
5;bunker;1975.00;13.70;3457.00;0.04;0
5;bunker;1938.00;20.23;3433.00;2.70;0
5;bunker;1953.00;19.88;3431.00;5.72;0
5;bunker;1984.00;18.30;3447.00;0.64;0
5;bunker;1935.00;13.32;3453.00;4.76;0
5;bunker;1945.00;10.85;3460.00;2.61;0
5;bunker;1991.00;9.50;3461.00;2.71;0
5;bunker;1956.00;9.68;3464.00;0.55;0
5;bunker;1967.00;20.00;3437.00;3.21;0
5;bunker;1982.00;9.80;3462.00;4.77;0
5;bunker;1929.00;13.07;3450.00;1.16;0
5;bunker;1963.00;20.38;3436.00;5.28;0
5;bunker;1976.00;19.10;3430.00;0.20;0
5;bunker;1958.00;14.57;3458.00;3.22;0
5;bunker;1962.00;21.23;3447.00;5.88;0
5;bunker;1945.00;10.05;3461.00;2.26;0
5;bunker;1932.00;9.88;3456.00;0.11;0
5;coastal_bunker;1930.00;9.50;3460.00;-3.14;0
5;coastal_bunker;1967.00;9.50;3469.00;-2.76;0
5;coastal_bunker;1938.00;9.50;3464.00;-3.14;0
5;coastal_bunker;1999.00;9.50;3461.00;-3.93;0
5;coastal_bunker;1981.00;9.50;3467.00;-3.14;0
5;coastal_bunker;1952.00;9.50;3468.00;-2.90;0
5;dockyard;1953.00;9.50;3468.00;-2.90;0
5;anti_air_building;1944.00;19.85;3434.00;2.17;0
5;anti_air_building;1947.00;20.77;3442.00;3.38;0
5;anti_air_building;1939.00;10.18;3459.00;1.22;0
5;synthetic_refinery;1980.00;19.10;3446.00;5.34;0
5;fuel_silo;1952.00;19.65;3431.00;5.45;0
5;radar_station;1963.00;21.50;3446.00;4.25;0
6;arms_factory;2323.00;10.40;3345.00;1.52;0
6;arms_factory;2354.00;9.50;3361.00;4.19;0
6;arms_factory;2374.00;16.75;3338.00;2.03;0
6;arms_factory;2375.00;12.80;3350.00;5.05;0
6;arms_factory;2370.00;13.32;3350.00;6.25;0
6;arms_factory;2359.00;12.70;3353.00;4.09;0
6;industrial_complex;2354.00;18.10;3339.00;0.47;0
6;industrial_complex;2350.00;17.27;3343.00;2.04;0
6;industrial_complex;2344.00;18.52;3328.00;4.70;0
6;industrial_complex;2350.00;13.25;3350.00;2.54;0
6;industrial_complex;2346.00;10.35;3354.00;3.74;0
6;industrial_complex;2351.00;9.50;3359.00;0.48;0
6;air_base;2370.00;9.70;3357.00;3.14;0
6;naval_base;2382.00;9.50;3359.00;-3.73;12069
6;naval_base;2353.00;9.50;3362.00;-2.76;12069
6;naval_base;2339.00;9.50;3359.00;-3.14;12069
6;naval_base;2361.00;9.50;3362.00;-3.14;12069
6;naval_base;2334.00;9.50;3357.00;-2.68;12069
6;naval_base;2327.00;9.50;3355.00;-2.76;12069
6;naval_base;2375.00;9.50;3360.00;-3.93;12069
6;bunker;2358.00;9.50;3360.00;2.70;0
6;bunker;2367.00;13.80;3350.00;5.72;0
6;bunker;2356.00;17.20;3341.00;0.64;0
6;bunker;2370.00;15.50;3343.00;4.76;0
6;bunker;2332.00;10.82;3349.00;2.61;0
6;bunker;2347.00;11.10;3353.00;2.71;0
6;bunker;2365.00;16.30;3341.00;0.55;0
6;bunker;2353.00;19.90;3333.00;3.21;0
6;bunker;2343.00;16.95;3338.00;4.77;0
6;bunker;2371.00;11.35;3354.00;1.16;0
6;bunker;2350.00;9.50;3359.00;5.28;0
6;bunker;2377.00;9.50;3356.00;0.20;0
6;bunker;2332.00;9.50;3354.00;3.22;0
6;bunker;2341.00;18.27;3326.00;5.88;0
6;bunker;2328.00;9.50;3351.00;2.26;0
6;bunker;2361.00;18.70;3331.00;0.11;0
6;bunker;2348.00;9.50;3360.00;1.67;0
6;coastal_bunker;2368.00;9.50;3362.00;-3.14;0
6;coastal_bunker;2337.00;9.50;3358.00;-2.68;0
6;coastal_bunker;2376.00;9.50;3360.00;-3.93;0
6;coastal_bunker;2325.00;9.50;3353.00;-2.76;0
6;coastal_bunker;2352.00;9.50;3361.00;-2.76;0
6;coastal_bunker;2344.00;9.50;3360.00;-3.14;0
6;coastal_bunker;2385.00;9.50;3358.00;-3.73;0
6;dockyard;2328.00;9.50;3355.00;-2.68;0
6;anti_air_building;2362.00;17.50;3335.00;1.22;0
6;anti_air_building;2361.00;17.00;3338.00;5.34;0
6;anti_air_building;2357.00;15.18;3349.00;5.45;0
6;synthetic_refinery;2347.00;16.55;3343.00;3.29;0
6;fuel_silo;2366.00;18.08;3331.00;5.95;0
6;radar_station;2354.00;16.95;3343.00;3.84;0
7;arms_factory;2631.00;18.02;3334.00;2.03;0
7;arms_factory;2594.00;9.50;3347.00;5.05;0
7;arms_factory;2625.00;10.70;3355.00;6.25;0
7;arms_factory;2652.00;13.60;3350.00;4.09;0
7;arms_factory;2632.00;14.45;3349.00;0.47;0
7;arms_factory;2596.00;12.73;3342.00;2.04;0
7;industrial_complex;2622.00;15.05;3345.00;4.70;0
7;industrial_complex;2657.00;17.52;3338.00;2.54;0
7;industrial_complex;2633.00;17.08;3345.00;3.74;0
7;industrial_complex;2649.00;10.30;3355.00;0.48;0
7;industrial_complex;2614.00;14.95;3344.00;3.14;0
7;industrial_complex;2652.00;17.73;3334.00;5.81;0
7;air_base;2602.00;17.35;3329.00;2.54;0
7;naval_base;2663.00;9.50;3355.00;-3.14;12070
7;naval_base;2609.00;9.50;3358.00;-3.14;12070
7;naval_base;2603.00;9.50;3356.00;-2.45;12070
7;naval_base;2642.00;9.50;3361.00;-3.14;12070
7;naval_base;2631.00;9.50;3362.00;-3.14;12070
7;naval_base;2591.00;9.50;3351.00;-2.98;12070
7;naval_base;2646.00;9.50;3360.00;-3.46;12070
7;bunker;2619.00;18.18;3329.00;0.64;0
7;bunker;2596.00;10.50;3346.00;4.76;0
7;bunker;2636.00;13.45;3351.00;2.61;0
7;bunker;2612.00;16.20;3340.00;2.71;0
7;bunker;2602.00;11.05;3348.00;0.55;0
7;bunker;2598.00;16.77;3334.00;3.21;0
7;bunker;2612.00;14.53;3345.00;4.77;0
7;bunker;2662.00;9.50;3355.00;1.16;0
7;bunker;2640.00;16.25;3347.00;5.28;0
7;bunker;2625.00;14.40;3348.00;0.20;0
7;bunker;2631.00;18.05;3337.00;3.22;0
7;bunker;2637.00;18.43;3330.00;5.88;0
7;bunker;2647.00;13.15;3352.00;2.26;0
7;bunker;2656.00;11.70;3351.00;0.11;0
7;bunker;2622.00;9.50;3359.00;1.67;0
7;bunker;2650.00;17.70;3341.00;5.79;0
7;bunker;2635.00;9.50;3359.00;0.71;0
7;bunker;2609.00;9.50;3354.00;4.83;0
7;bunker;2605.00;18.15;3324.00;0.11;0
7;coastal_bunker;2651.00;9.50;3359.00;-3.14;0
7;coastal_bunker;2622.00;9.50;3361.00;-3.14;0
7;coastal_bunker;2633.00;9.50;3362.00;-3.14;0
7;coastal_bunker;2599.00;9.50;3355.00;-2.45;0
7;coastal_bunker;2591.00;9.50;3350.00;-2.98;0
7;coastal_bunker;2617.00;9.50;3360.00;-3.14;0
7;coastal_bunker;2646.00;9.50;3360.00;-3.46;0
7;dockyard;2611.00;9.50;3359.00;-3.14;0
7;anti_air_building;2597.00;11.65;3344.00;5.95;0
7;anti_air_building;2618.00;14.45;3346.00;2.33;0
7;anti_air_building;2650.00;14.70;3349.00;3.89;0
7;synthetic_refinery;2633.00;16.08;3347.00;1.73;0
7;fuel_silo;2619.00;9.73;3356.00;4.40;0
7;radar_station;2626.00;17.08;3341.00;2.31;0
8;arms_factory;2205.00;12.85;3134.00;6.25;0
8;arms_factory;2210.00;16.55;3122.00;4.09;0
8;arms_factory;2232.00;16.30;3127.00;0.47;0
8;arms_factory;2223.00;11.80;3140.00;2.04;0
8;arms_factory;2224.00;17.55;3118.00;4.70;0
8;arms_factory;2207.00;18.02;3115.00;2.54;0
8;industrial_complex;2220.00;16.50;3125.00;3.74;0
8;industrial_complex;2241.00;18.00;3117.00;0.48;0
8;industrial_complex;2217.00;9.50;3146.00;3.14;0
8;industrial_complex;2219.00;14.75;3132.00;5.81;0
8;industrial_complex;2254.00;14.43;3129.00;2.54;0
8;industrial_complex;2196.00;9.53;3137.00;5.21;0
8;air_base;2190.00;10.40;3132.00;1.59;0
8;naval_base;2243.00;9.50;3147.00;-3.46;12072
8;naval_base;2213.00;9.50;3148.00;-3.14;12072
8;naval_base;2184.00;9.50;3135.00;-2.90;12072
8;naval_base;2203.00;9.50;3145.00;-3.61;12072
8;naval_base;2189.00;9.50;3139.00;-2.68;12072
8;naval_base;2235.00;9.50;3149.00;-3.46;12072
8;bunker;2237.00;11.00;3141.00;4.76;0
8;bunker;2240.00;16.50;3125.00;2.61;0
8;bunker;2229.00;15.40;3131.00;2.71;0
8;bunker;2183.00;9.50;3133.00;0.55;0
8;bunker;2208.00;18.10;3115.00;3.21;0
8;bunker;2199.00;9.50;3140.00;4.77;0
8;bunker;2252.00;11.82;3136.00;1.16;0
8;bunker;2211.00;14.10;3132.00;5.28;0
8;bunker;2197.00;15.65;3127.00;0.20;0
8;bunker;2227.00;9.50;3146.00;3.22;0
8;bunker;2220.00;9.50;3148.00;5.88;0
8;bunker;2239.00;18.10;3116.00;2.26;0
8;bunker;2202.00;19.25;3115.00;0.11;0
8;bunker;2209.00;12.05;3137.00;1.67;0
8;bunker;2240.00;9.50;3146.00;5.79;0
8;bunker;2224.00;13.25;3137.00;0.71;0
8;bunker;2226.00;18.25;3113.00;4.83;0
8;bunker;2208.00;9.50;3143.00;0.11;0
8;coastal_bunker;2231.00;9.50;3149.00;-3.46;0
8;coastal_bunker;2199.00;9.50;3143.00;-2.68;0
8;coastal_bunker;2248.00;9.50;3146.00;-3.46;0
8;coastal_bunker;2223.00;9.50;3149.00;-3.14;0
8;coastal_bunker;2181.00;9.50;3134.00;-2.90;0
8;coastal_bunker;2201.00;9.50;3144.00;-3.61;0
8;dockyard;2205.00;9.50;3145.00;-3.61;0
8;anti_air_building;2208.00;11.88;3137.00;3.29;0
8;anti_air_building;2240.00;9.50;3146.00;5.95;0
8;anti_air_building;2212.00;10.82;3140.00;2.33;0
8;synthetic_refinery;2243.00;13.45;3135.00;3.89;0
8;fuel_silo;2232.00;10.20;3143.00;1.73;0
8;radar_station;2219.00;15.55;3129.00;4.56;0
9;arms_factory;2715.00;15.10;3094.00;0.47;0
9;arms_factory;2707.00;9.50;3110.00;2.04;0
9;arms_factory;2713.00;15.60;3092.00;4.70;0
9;arms_factory;2696.00;17.35;3079.00;2.54;0
9;arms_factory;2708.00;16.13;3089.00;3.74;0
9;arms_factory;2684.00;9.50;3106.00;0.48;0
9;industrial_complex;2715.00;14.80;3095.00;3.14;0
9;industrial_complex;2724.00;10.82;3104.00;5.81;0
9;industrial_complex;2707.00;9.50;3109.00;2.54;0
9;industrial_complex;2694.00;16.85;3082.00;5.21;0
9;industrial_complex;2699.00;17.35;3080.00;1.59;0
9;industrial_complex;2700.00;14.28;3096.00;4.25;0
9;air_base;2711.00;16.02;3089.00;0.99;0
9;naval_base;2707.00;9.50;3112.00;-3.14;12074
9;naval_base;2737.00;9.50;3108.00;-3.14;12074
9;naval_base;2680.00;9.50;3105.00;-3.14;12074
9;naval_base;2722.00;9.50;3111.00;-3.02;12074
9;naval_base;2664.00;9.50;3096.00;-2.55;12074
9;naval_base;2688.00;9.50;3108.00;-3.14;12074
9;naval_base;2701.00;9.50;3111.00;-2.68;12074
9;bunker;2677.00;9.50;3100.00;0.55;0
9;bunker;2704.00;9.50;3110.00;3.21;0
9;bunker;2684.00;14.45;3090.00;4.77;0
9;bunker;2693.00;15.15;3091.00;1.16;0
9;bunker;2712.00;15.85;3090.00;5.28;0
9;bunker;2705.00;17.55;3079.00;0.20;0
9;bunker;2725.00;9.50;3108.00;3.22;0
9;bunker;2697.00;12.35;3100.00;5.88;0
9;bunker;2710.00;13.30;3099.00;2.26;0
9;bunker;2706.00;14.68;3095.00;0.11;0
9;bunker;2671.00;9.50;3099.00;1.67;0
9;bunker;2735.00;9.50;3104.00;5.79;0
9;bunker;2731.00;12.82;3098.00;0.71;0
9;bunker;2682.00;10.38;3099.00;4.83;0
9;bunker;2698.00;9.50;3109.00;0.11;0
9;bunker;2686.00;17.10;3077.00;2.78;0
9;coastal_bunker;2665.00;9.50;3096.00;-2.55;0
9;coastal_bunker;2716.00;9.50;3112.00;-3.14;0
9;coastal_bunker;2693.00;9.50;3110.00;-2.68;0
9;coastal_bunker;2717.00;9.50;3112.00;-3.02;0
9;coastal_bunker;2735.00;9.50;3108.00;-3.14;0
9;coastal_bunker;2682.00;9.50;3106.00;-3.14;0
9;coastal_bunker;2687.00;9.50;3108.00;-3.14;0
9;dockyard;2697.00;9.50;3111.00;-2.68;0
9;anti_air_building;2710.00;14.80;3095.00;2.33;0
9;anti_air_building;2682.00;12.20;3095.00;3.89;0
9;anti_air_building;2680.00;9.90;3099.00;1.73;0
9;synthetic_refinery;2704.00;17.40;3081.00;4.40;0
9;fuel_silo;2721.00;12.48;3101.00;0.78;0
9;radar_station;2702.00;15.30;3093.00;5.25;0
10;arms_factory;589.00;15.03;3084.00;4.70;0
10;arms_factory;585.00;15.95;3078.00;2.54;0
10;arms_factory;615.00;14.10;3090.00;3.74;0
10;arms_factory;611.00;15.53;3086.00;0.48;0
10;arms_factory;578.00;14.65;3081.00;3.14;0
10;arms_factory;580.00;16.10;3076.00;5.81;0
10;industrial_complex;603.00;15.05;3088.00;2.54;0
10;industrial_complex;623.00;17.05;3076.00;5.21;0
10;industrial_complex;630.00;17.40;3071.00;1.59;0
10;industrial_complex;576.00;13.55;3083.00;4.25;0
10;industrial_complex;591.00;13.00;3091.00;0.99;0
10;industrial_complex;592.00;14.95;3085.00;3.66;0
10;air_base;627.00;10.55;3096.00;0.04;0
10;naval_base;560.00;9.50;3088.00;-2.82;11683
10;naval_base;601.00;9.50;3105.00;-3.14;11683
10;naval_base;608.00;9.50;3105.00;-2.92;11683
10;naval_base;622.00;9.50;3103.00;-3.73;11683
10;naval_base;574.00;9.50;3098.00;-2.82;11683
10;naval_base;587.00;9.50;3102.00;-2.68;11683
10;naval_base;616.00;9.50;3105.00;-2.82;11683
10;bunker;569.00;11.40;3085.00;4.77;0
10;bunker;591.00;9.50;3102.00;1.16;0
10;bunker;618.00;16.10;3083.00;5.28;0
10;bunker;586.00;15.60;3080.00;0.20;0
10;bunker;630.00;16.58;3076.00;3.22;0
10;bunker;581.00;13.43;3086.00;5.88;0
10;bunker;566.00;9.50;3091.00;2.26;0
10;bunker;574.00;14.40;3079.00;0.11;0
10;bunker;600.00;17.90;3071.00;1.67;0
10;bunker;629.00;9.50;3099.00;5.79;0
10;bunker;634.00;13.43;3087.00;0.71;0
10;bunker;598.00;9.50;3100.00;4.83;0
10;bunker;604.00;12.75;3094.00;0.11;0
10;bunker;599.00;15.80;3084.00;2.78;0
10;bunker;622.00;11.10;3096.00;5.44;0
10;bunker;611.00;17.18;3077.00;2.17;0
10;bunker;594.00;18.00;3068.00;3.38;0
10;bunker;617.00;9.50;3100.00;1.22;0
10;bunker;622.00;17.45;3074.00;5.34;0
10;bunker;591.00;13.30;3090.00;5.45;0
10;bunker;578.00;9.50;3097.00;3.29;0
10;coastal_bunker;611.00;9.50;3105.00;-2.82;0
10;coastal_bunker;595.00;9.50;3104.00;-3.14;0
10;coastal_bunker;574.00;9.50;3097.00;-2.82;0
10;coastal_bunker;582.00;9.50;3100.00;-2.68;0
10;coastal_bunker;627.00;9.50;3102.00;-3.73;0
10;coastal_bunker;567.00;9.50;3093.00;-2.82;0
10;coastal_bunker;604.00;9.50;3105.00;-2.92;0
10;dockyard;577.00;9.50;3099.00;-2.82;0
10;anti_air_building;589.00;16.23;3079.00;2.84;0
10;anti_air_building;634.00;13.43;3087.00;5.50;0
10;anti_air_building;617.00;15.05;3087.00;2.24;0
10;synthetic_refinery;599.00;17.90;3070.00;3.45;0
10;fuel_silo;579.00;15.55;3078.00;1.29;0
10;radar_station;600.00;16.40;3082.00;4.79;0
11;arms_factory;3214.00;9.50;3034.00;3.74;0
